job_indexed_id,source,source_job_id,url,company_name,title_raw,title_clean,description_clean_excerpt,pred_normalized_title,pred_role_family,pred_seniority,pred_employment_type,pred_location_type,pred_city,pred_country,pred_salary_min,pred_salary_max,pred_salary_currency,gold_normalized_title,gold_role_family,gold_experience_years_min,gold_experience_years_max,gold_experience_required,gold_education_level,gold_degree_required,gold_soft_skills,gold_location_type,gold_country,gold_location_city,gold_employment_type,gold_seniority,gold_language_requirements,gold_salary_min,gold_salary_max,gold_salary_currency,gold_salary_period,gold_tools_tech,labeler,review_status,notes,label_source,label_model,label_confidence,needs_review,review_categories,primary_review_category,missing_core_count
768,greenhouse,5735634004,https://job-boards.greenhouse.io/grafanalabs/jobs/5735634004,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1421,greenhouse,7267131,https://job-boards.greenhouse.io/appier/jobs/7267131,,,,,other,other,,,,Taipei,,,,,,other,,,0,,,,onsite,TW,Taipei,,unspecified,,,,,,,,in_review,"City is specified but country is missing, and other fields are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
133,greenhouse,8235635002,https://job-boards.greenhouse.io/gomotive/jobs/8235635002,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
682,greenhouse,4006731005,https://job-boards.greenhouse.io/gleanwork/jobs/4006731005,,,,,other,other,,,,Bangalore,IN,,,,,other,,,0,,,,onsite,IN,Bangalore,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1033,greenhouse,7470985,https://job-boards.greenhouse.io/webflow/jobs/7470985,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
34,greenhouse,7637509,https://job-boards.greenhouse.io/smartsheet/jobs/7637509,,,,,other,other,,,,Boston,US,,,,,other,,,0,,,,onsite,US,Boston,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1332,greenhouse,7278601,https://job-boards.greenhouse.io/thumbtack/jobs/7278601,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
287,greenhouse,7566317,https://job-boards.greenhouse.io/canonical/jobs/7566317,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
820,greenhouse,5811263004,https://job-boards.greenhouse.io/grafanalabs/jobs/5811263004,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1992,greenhouse,4685116,https://job-boards.greenhouse.io/mavensecuritiesholdingltd/jobs/4685116,,,,,other,other,,,,London,GB,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1032,greenhouse,7456130,https://job-boards.greenhouse.io/webflow/jobs/7456130,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
102,greenhouse,7105333,https://job-boards.greenhouse.io/smartsheet/jobs/7105333,,,,,other,other,,,,Bangalore,IN,,,,,other,,,0,,,,onsite,IN,Bangalore,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
760,greenhouse,5813803004,https://job-boards.greenhouse.io/grafanalabs/jobs/5813803004,,,,,other,other,,,remote,,CA,,,,,other,,,0,,,,remote,CA,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1275,greenhouse,7478093003,https://job-boards.greenhouse.io/celonis/jobs/7478093003?gh_jid=7478093003,,,,,other,other,,,,Amsterdam,NL,,,,,other,,,0,,,,onsite,NL,Amsterdam,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
788,greenhouse,5802160004,https://job-boards.greenhouse.io/grafanalabs/jobs/5802160004,,,,,other,other,,,remote,,CA,,,,,other,,,0,,,,remote,CA,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1934,greenhouse,7641065,https://job-boards.greenhouse.io/capco/jobs/7641065,,,,,other,other,,,,India - Bengaluru,IN,,,,,,,,0,,,,onsite,IN,Bengaluru,unspecified,unspecified,,,,,,,,in_review,"Title and role family are not provided, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family,low_confidence,2
188,greenhouse,5476318002,https://job-boards.greenhouse.io/gomotive/jobs/5476318002,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
1901,greenhouse,7584722,https://job-boards.greenhouse.io/capco/jobs/7584722,,,,,other,other,,,,India - Bengaluru,IN,,,,,,,,0,,,,onsite,IN,Bengaluru,unspecified,unspecified,,,,,,,,in_review,"Title and role family are not provided, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family,low_confidence,2
1038,greenhouse,7595374,https://job-boards.greenhouse.io/webflow/jobs/7595374,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1157,greenhouse,6268607003,https://job-boards.greenhouse.io/celonis/jobs/6268607003?gh_jid=6268607003,,,,,other,other,,,,New York,US,,,,,other,,,0,,,,onsite,US,New York,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,1
1333,greenhouse,7565622,https://job-boards.greenhouse.io/thumbtack/jobs/7565622,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1097,greenhouse,6273079003,https://job-boards.greenhouse.io/celonis/jobs/6273079003?gh_jid=6273079003,,,,,other,other,,,,Madrid,ES,,,,,other,,,0,,,,onsite,ES,Madrid,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
25,greenhouse,7235657,https://job-boards.greenhouse.io/omadahealth/jobs/7235657,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
465,greenhouse,6397940,https://job-boards.greenhouse.io/canonical/jobs/6397940,,,,,other,other,,,,Home Based - Americas,,,,,,,,,,,,,remote,,Home Based - Americas,unspecified,unspecified,,,,,,,,in_review,"Location is specified as 'Home Based - Americas', which could be interpreted in multiple ways, and other fields are missing. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family|location_without_country,low_confidence,2
801,greenhouse,5765822004,https://job-boards.greenhouse.io/grafanalabs/jobs/5765822004,,,,,other,other,,,remote,,NL,,,,,other,,,0,,,,remote,NL,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1089,greenhouse,7525789003,https://job-boards.greenhouse.io/celonis/jobs/7525789003?gh_jid=7525789003,,,,,other,other,,,,New York,US,,,,,other,,,0,,,,onsite,US,New York,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,1
1504,greenhouse,5322230004,https://job-boards.greenhouse.io/kalepa/jobs/5322230004,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1708,greenhouse,6108229,https://job-boards.greenhouse.io/capco/jobs/6108229,,,,,other,other,,,,UK - London,,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
157,greenhouse,5796845002,https://job-boards.greenhouse.io/gomotive/jobs/5796845002,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
659,greenhouse,4651043005,https://job-boards.greenhouse.io/gleanwork/jobs/4651043005,,,,,other,other,,,,London,GB,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
183,greenhouse,8381121002,https://job-boards.greenhouse.io/gomotive/jobs/8381121002,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
1907,greenhouse,6963178,https://job-boards.greenhouse.io/capco/jobs/6963178,,,,,other,other,,,,Czech Republic - Prague,,,,,,other,,,0,,,,onsite,,Prague,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing or ambiguous. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,1
814,greenhouse,5797491004,https://job-boards.greenhouse.io/grafanalabs/jobs/5797491004,,,,,other,other,,,remote,,DE,,,,,other,,,0,,,,remote,DE,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1876,greenhouse,7648976,https://job-boards.greenhouse.io/capco/jobs/7648976,,,,,other,other,,,,China - Hong Kong,,,,,,,,,,,,,,CN,Hong Kong,,,,,,,,,,in_review,"Location information is partially provided, country and city are specified but the location type is unknown. Confidence is below threshold. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
1045,greenhouse,7293969,https://job-boards.greenhouse.io/webflow/jobs/7293969,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
39,greenhouse,5955645,https://job-boards.greenhouse.io/smartsheet/jobs/5955645,,,,,other,other,,,,Sydney,AU,,,,,other,,,0,,,,onsite,AU,Sydney,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
713,greenhouse,4659510005,https://job-boards.greenhouse.io/gleanwork/jobs/4659510005,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
47,greenhouse,7578148,https://job-boards.greenhouse.io/smartsheet/jobs/7578148,,,,,other,other,,,,Bangalore,IN,,,,,other,,,0,,,,onsite,IN,Bangalore,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
